1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:234.58179 2:-5.207267 3:7.930493 4:-0.22941399 5:-0.2921993 6:-3.495934 7:-1.8056215 8:-2.4543035 9:2.0056229 10:-2.8618786 11:1.1769468 12:-3.1282146 13:0.78895307 14:234.58179 15:-5.207267 16:7.930493 17:-0.22941399 18:-0.2921993 19:-3.495934 20:-1.8056215 21:-2.4543035 22:2.0056229 23:-2.8618786 24:1.1769468 25:-3.1282146 26:0.78895307 
1 1:235.59123 2:-7.0081477 3:8.365689 4:1.1527354 5:2.2711685 6:-0.17948794 7:1.2337762 8:-1.6108824 9:2.344507 10:0.7594929 11:3.370714 12:-1.2450736 13:2.8984041 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:234.12834 2:-6.7609944 3:6.727704 4:0.5657997 5:2.8351514 6:0.6266852 7:2.9962683 8:0.18904755 9:1.2899598 10:-0.6263985 11:3.6250088 12:-0.16789708 13:4.1413445 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:234.85011 2:-7.8858237 3:6.61256 4:-0.120421045 5:2.7909343 6:1.6901693 7:3.7504997 8:1.4774847 9:4.870181 10:-0.6900225 11:2.4193275 12:-0.96131545 13:1.6139488 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:237.26654 2:-6.1595616 3:5.032182 4:-0.3892059 5:1.8284829 6:-0.029711146 7:1.4228488 8:-0.5806044 9:4.1629863 10:-1.3147191 11:0.33444372 12:-4.108389 13:0.13348734 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:236.93507 2:-5.481382 3:7.422504 4:-0.5012018 5:1.0036272 6:-1.3709629 7:-1.2798553 8:-2.6498637 9:2.184228 10:-0.62840605 11:2.8428483 12:-3.371512 13:-0.22652858 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:237.6323 2:-4.403809 3:7.4775558 4:0.36333588 5:0.9082645 6:-2.6276684 7:1.1635959 8:-1.2547971 9:1.9968833 10:-2.5107374 11:2.9052415 12:-0.7867536 13:0.62834734 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:236.54988 2:-7.704573 3:6.3630652 4:0.7468461 5:0.99880135 6:-1.5009146 7:0.6116456 8:0.14039263 9:1.5183939 10:-1.7404121 11:3.6450617 12:0.2148006 13:3.0422175 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:248.97444 2:-2.494075 3:6.8186817 4:-0.4373207 5:0.921647 6:-3.3950248 7:-0.22736594 8:-4.791632 9:0.17229329 10:0.1291377 11:4.086898 12:-1.7204593 13:4.051137 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:236.80365 2:-6.536308 3:7.6260986 4:1.1011043 5:1.7577794 6:1.2634574 7:2.835025 8:-1.5745362 9:1.6690326 10:-1.003907 11:2.8079987 12:-1.4906882 13:2.9105237 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
1 1:238.12666 2:-5.934883 3:5.522176 4:-0.7526242 5:1.9562415 6:0.37509245 7:0.5192379 8:-0.8666648 9:2.3834417 10:-1.9147606 11:1.7172594 12:-1.6029247 13:3.9246488 14:90.63531 15:6.45216 16:5.5312586 17:-0.37792304 18:0.8480758 19:-0.040821027 20:1.8564651 21:-2.1652615 22:0.85383767 23:-2.884051 24:1.0034268 25:-1.2016612 26:0.8757337 
