2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:263.8504 2:7.978393 3:6.807494 4:-3.519531 5:1.5466955 6:-1.6089112 7:2.7111752 8:-2.4937382 9:4.663736 10:-3.2225695 11:2.2510076 12:-3.5438464 13:4.474953 14:263.8504 15:7.978393 16:6.807494 17:-3.519531 18:1.5466955 19:-1.6089112 20:2.7111752 21:-2.4937382 22:4.663736 23:-3.2225695 24:2.2510076 25:-3.5438464 26:4.474953 
2 1:190.04799 2:-7.643165 3:5.541511 4:-3.5071468 5:1.5291256 6:0.35319132 7:2.3772852 8:-2.0067847 9:2.7520149 10:-3.8402224 11:2.7253778 12:-3.5048199 13:2.6641202 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:190.78395 2:-10.811272 3:1.8435415 4:-4.2479453 5:-0.9320826 6:-2.5440814 7:-0.7989123 8:-3.0833006 9:1.533986 10:-4.0268292 11:0.51387906 12:-3.870257 13:3.2524915 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:187.54529 2:-7.935009 3:3.0378165 4:-4.7519603 5:-0.63701266 6:-0.74291027 7:0.9888883 8:0.034838017 9:3.6151 10:-1.5109072 11:2.082348 12:-1.9919193 13:3.877244 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:186.70393 2:-7.9216876 3:4.253242 4:-2.7352638 5:-0.3130566 6:0.26104695 7:1.3095652 8:-1.140767 9:2.639273 10:-3.0403042 11:0.6929259 12:-1.4481757 13:4.0812693 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:186.91408 2:-7.4279313 3:4.1236987 4:-4.1391287 5:0.39614856 6:-0.9569053 7:1.4773018 8:0.23433729 9:3.0580611 10:-2.2234921 11:0.65263593 12:-2.5829298 13:1.8704722 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:186.6099 2:-7.05164 3:4.423244 4:-4.3051906 5:-0.42380118 6:-1.0105965 7:-0.22987498 8:-1.3973548 9:1.5319365 10:-1.6759825 11:2.4414077 12:-0.37153244 13:3.2186913 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:183.58858 2:-9.193628 3:3.0719755 4:-3.5426862 5:-1.5276021 6:-1.7966291 7:0.6143451 8:-0.811096 9:1.4326764 10:-2.8966758 11:-0.04434734 12:-2.1148536 13:4.290035 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:182.99965 2:-10.357095 3:1.6199367 4:-2.2365997 5:1.0801884 6:0.7446184 7:1.610883 8:-1.6047386 9:2.1378443 10:-1.1814748 11:1.5394675 12:-2.7166262 13:2.3988438 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
2 1:187.76848 2:-8.278841 3:2.7224424 4:-2.4286983 5:-0.42034382 6:-2.2974408 7:-0.41577017 8:-1.6369658 9:2.2080896 10:-1.8647171 11:1.5709921 12:-1.8699952 13:3.8672 14:86.13247 15:6.550688 16:3.862358 17:-0.99486643 18:1.2576202 19:0.22411922 20:1.9473251 21:-0.80227363 22:2.5390143 23:-1.5671875 24:1.6973894 25:-1.9334551 26:0.85673225 
