2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:251.31374 2:8.519093 3:6.480107 4:-3.0820484 5:1.7347822 6:-1.3195791 7:2.6816242 8:-2.2588663 9:4.260123 10:-2.719814 11:2.701204 12:-3.231387 13:4.33426 14:251.31374 15:8.519093 16:6.480107 17:-3.0820484 18:1.7347822 19:-1.3195791 20:2.6816242 21:-2.2588663 22:4.260123 23:-2.719814 24:2.701204 25:-3.231387 26:4.33426 
2 1:245.17897 2:8.954567 3:7.411943 4:-3.170992 5:2.0908551 6:-1.3151016 7:3.164943 8:-2.1135964 9:4.84535 10:-2.8294725 11:2.7725756 12:-3.388666 13:4.7260942 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:181.65424 2:-5.926225 3:6.75845 4:-4.6726737 5:-0.46113065 6:-1.0052439 7:1.7035913 8:-1.1225423 9:4.5665827 10:-1.7141713 11:2.0722625 12:-2.8868163 13:3.6694672 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:177.78807 2:-7.1313806 3:5.2352695 4:-4.558611 5:1.0666076 6:-0.9738661 7:1.9798886 8:-0.6845645 9:3.5678654 10:-2.6616967 11:1.7450812 12:-4.2026253 13:3.8368022 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:176.54306 2:-7.982544 3:4.4710484 4:-4.0893965 5:1.5624936 6:-0.2657091 7:1.6219251 8:-1.3009694 9:4.1156774 10:-1.1298928 11:3.5393682 12:-2.1349604 13:3.560702 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:178.79384 2:-7.865508 3:5.6510468 4:-0.92037565 5:1.8747325 6:-0.36149514 7:-0.23225358 8:-2.325631 9:2.828913 10:-2.7285876 11:1.8513225 12:-2.731593 13:3.591189 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:178.03368 2:-7.473398 3:4.3822575 4:-1.2978582 5:2.1788094 6:0.87362814 7:2.1698015 8:-1.1097047 9:3.7522423 10:-0.5834023 11:2.1772444 12:-3.0884397 13:1.4398438 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:176.35588 2:-8.472512 3:3.5427248 4:-2.0200634 5:0.13392095 6:-2.9548225 7:0.817364 8:-0.48695296 9:1.9349451 10:-2.9614837 11:0.05492635 12:-2.4603362 13:4.8399158 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:175.82512 2:-7.5000973 3:3.2948942 4:-2.1841683 5:1.1532747 6:-0.9728505 7:0.9453658 8:-0.20296045 9:2.9430847 10:-2.383095 11:0.5692723 12:-2.2268178 13:2.957004 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
2 1:174.27296 2:-9.593255 3:2.767236 4:-2.0849466 5:1.3408449 6:-1.1962055 7:0.22258708 8:-2.2890294 9:1.7262622 10:-1.4252157 11:1.252945 12:-2.8804047 13:2.7123966 14:88.81806 15:8.135054 16:1.7946478 17:-0.5644018 18:4.3010035 19:-0.57118607 20:1.0226071 21:-3.2733946 22:0.20772783 23:-0.92111886 24:3.0883584 25:-1.6478511 26:1.5424035 
