2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:249.90889 2:8.479411 3:6.355815 4:-2.986355 5:1.6198533 6:-1.3285238 7:2.6890538 8:-2.2688437 9:4.3440614 10:-2.6772335 11:2.6004848 12:-3.2066822 13:4.3080473 14:249.90889 15:8.479411 16:6.355815 17:-2.986355 18:1.6198533 19:-1.3285238 20:2.6890538 21:-2.2688437 22:4.3440614 23:-2.6772335 24:2.6004848 25:-3.2066822 26:4.3080473 
2 1:243.85742 2:8.857101 3:7.2652173 4:-3.0579693 5:1.9231169 6:-1.3404093 7:3.158051 8:-2.1185906 9:4.9890876 10:-2.8013763 11:2.6503844 12:-3.3816495 13:4.6484337 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:177.31471 2:-8.525881 3:4.4716725 4:-2.6859221 5:1.1553005 6:-2.4125743 7:1.9862947 8:-1.8280267 9:4.312466 10:-1.6894156 11:2.8375905 12:-3.6715655 13:2.8332324 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:176.56291 2:-9.309038 3:3.7215455 4:-3.6853273 5:2.1659102 6:0.21531618 7:2.9683964 8:-1.0539784 9:4.0430636 10:-2.356165 11:0.82311594 12:-3.6120174 13:2.8097448 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:177.03387 2:-7.5262237 3:4.7704263 4:-3.696632 5:1.9238013 6:-0.8324046 7:0.6822085 8:-1.7728592 9:3.0343964 10:-0.7803458 11:2.9177089 12:-2.2083118 13:2.6575603 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:177.22974 2:-5.7310615 3:5.4671454 4:-1.6562436 5:2.9191692 6:-1.3789399 7:-0.25896943 8:-1.7574567 9:3.1593747 10:-1.7159754 11:2.1585598 12:-3.2096102 13:3.1364732 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:175.51581 2:-8.773834 3:5.5862613 4:-0.82336444 5:1.8500258 6:1.106307 7:2.3272316 8:-0.78122324 9:4.4813623 10:-0.82355905 11:2.4680357 12:-2.5387251 13:3.2286658 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:176.5194 2:-6.689459 3:5.265579 4:-2.2559433 5:-0.105958335 6:-1.8507329 7:-0.24509038 8:-1.792027 9:3.5797842 10:-1.1684711 11:1.6451412 12:-3.2801404 13:3.4434474 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:175.42351 2:-7.8765397 3:3.7676203 4:-2.794304 5:1.0133231 6:-0.08605611 7:0.70508784 8:-2.2722845 9:1.8120234 10:-1.7195309 11:2.9945707 12:-1.3089318 13:3.5190856 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
2 1:175.7879 2:-8.245955 3:2.2200022 4:-4.6204433 5:-0.77079844 6:-1.6540561 7:0.99182856 8:-1.5435363 9:3.9153054 10:-0.72648865 11:1.712459 12:-1.176422 13:4.375529 14:89.36593 15:7.9237876 16:1.4740144 17:-0.29495206 18:3.3571546 19:-0.41603702 20:1.24417 21:-3.3805084 22:1.3228188 23:-0.54910135 24:2.676451 25:-1.605273 26:1.3156668 
