1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:246.68794 2:-7.2551327 3:9.110186 4:1.12141 5:-0.9113583 6:0.7259344 7:0.769915 8:-3.0540178 9:1.969616 10:-2.3635955 11:1.2369078 12:-1.5263687 13:2.554857 14:246.68794 15:-7.2551327 16:9.110186 17:1.12141 18:-0.9113583 19:0.7259344 20:0.769915 21:-3.0540178 22:1.969616 23:-2.3635955 24:1.2369078 25:-1.5263687 26:2.554857 
1 1:239.55692 2:-8.178539 3:9.321017 4:4.250472 5:2.6665306 6:1.5890937 7:1.140119 8:-3.420065 9:1.4028926 10:-2.1950457 11:3.1886296 12:-2.5462296 13:1.817079 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:238.99033 2:-10.167459 3:10.353812 4:4.733849 5:0.5490726 6:0.17733572 7:2.2862027 8:-0.85322255 9:2.9048977 10:-2.5323193 11:1.6804366 12:0.65294325 13:2.9639652 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:238.87776 2:-9.716902 3:9.188583 4:3.8481572 5:1.109687 6:0.7082389 7:1.3281039 8:-2.5529041 9:1.7759432 10:-1.942219 11:1.3891398 12:-0.4046649 13:3.416111 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:240.88058 2:-8.109155 3:10.793921 4:4.631258 5:1.0564429 6:0.4108232 7:1.9485763 8:-0.3461597 9:2.838901 10:-1.1351165 11:1.7005074 12:-2.1048386 13:3.2211425 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:238.06926 2:-9.001532 3:8.739677 4:1.593738 5:2.049176 6:2.096561 7:3.8787956 8:0.907434 9:2.5917797 10:-0.50366634 11:2.1916566 12:-1.6781806 13:1.3682064 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:238.54512 2:-8.496564 3:8.277512 4:1.657976 5:1.5907342 6:2.6367543 7:4.2368917 8:-1.1657007 9:2.129125 10:-0.62156427 11:1.7651371 12:-2.3651824 13:1.9495071 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:235.68156 2:-8.857097 3:7.411482 4:3.472756 5:0.16204706 6:0.34477305 7:2.9106698 8:0.18529394 9:3.7873166 10:-1.57927 11:1.78924 12:-2.3363178 13:2.6238449 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:237.64935 2:-9.598827 3:7.2355633 4:2.1091392 5:3.1482491 6:1.2193989 7:0.84186345 8:-0.93259525 9:1.4891989 10:-1.9634781 11:1.3461959 12:-2.376758 13:3.1791155 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
1 1:233.84018 2:-7.3090186 3:8.425801 4:2.0506783 5:2.7671726 6:2.6422257 7:3.5705884 8:0.43826765 9:1.1951932 10:-2.0066562 11:2.628397 12:-0.97118 13:3.0473375 14:95.13909 15:8.071086 16:3.6928494 17:-0.68684953 18:3.1010947 19:0.5755067 20:0.78458387 21:-4.176892 22:1.2657053 23:-0.87367177 24:1.3930151 25:-1.6095929 26:1.9025222 
