1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:243.02298 2:-3.6418931 3:7.572463 4:0.49105182 5:2.2554445 6:-1.6279885 7:1.3078221 8:0.19173965 9:2.6053922 10:-0.20251144 11:1.716771 12:-1.8088053 13:3.0948632 14:243.02298 15:-3.6418931 16:7.572463 17:0.49105182 18:2.2554445 19:-1.6279885 20:1.3078221 21:0.19173965 22:2.6053922 23:-0.20251144 24:1.716771 25:-1.8088053 26:3.0948632 
1 1:240.93326 2:-4.402736 3:7.4153385 4:0.02637457 5:1.3649278 6:-1.4733152 7:1.6942436 8:2.5383468 9:6.085989 10:0.8054819 11:2.5381305 12:-2.2857022 13:3.7225196 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:240.51044 2:-4.629279 3:8.504063 4:2.547573 5:3.861243 6:-0.16779658 7:1.5964718 8:0.26060134 9:4.461413 10:-0.9302223 11:0.52019745 12:-3.3455215 13:3.2707422 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:238.41273 2:-5.8608027 3:7.045537 4:-0.18916573 5:4.5039167 6:2.1723213 7:1.8059819 8:-0.28754702 9:3.2962945 10:0.00941668 11:2.3546956 12:-2.1659331 13:2.6501732 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:242.10571 2:-2.2303479 3:7.978127 4:-0.64272815 5:1.5977185 6:0.6170449 7:2.5775602 8:0.37418556 9:2.5988145 10:-0.83955574 11:3.1754344 12:-2.3331099 13:2.0340574 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:242.13878 2:-1.0603545 3:9.386691 4:1.7940986 5:4.226667 6:1.4290931 7:1.4384364 8:-1.7896389 9:2.4253519 10:-2.2384467 11:0.54973155 12:-3.7260673 13:2.226315 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:239.60188 2:-5.351699 3:6.4372525 4:-0.95574516 5:1.5555991 6:-0.8611846 7:0.40680003 8:-1.4085904 9:2.2427204 10:-1.5050517 11:1.5963638 12:-2.3475118 13:2.9126406 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:240.15558 2:-4.3553424 3:7.466297 4:-0.004938776 5:3.5041633 6:0.66651726 7:1.4828205 8:-0.40250498 9:2.597068 10:-2.0787826 11:0.29173282 12:-2.5432973 13:2.1811235 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:242.34885 2:-4.645285 3:7.4454308 4:1.750792 5:3.074412 6:0.19659065 7:1.4434677 8:-1.0640533 9:2.602279 10:-0.66426396 11:1.4364609 12:-3.3505363 13:2.7108128 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
1 1:239.10289 2:-5.022969 3:6.766014 4:0.58326757 5:3.8073316 6:0.84686375 7:2.9657097 8:1.163277 9:4.447248 10:-0.52557683 11:1.8272845 12:-1.9489493 13:0.869695 14:102.09598 15:3.3863897 16:1.3791859 17:3.3432252 18:3.5074332 19:1.175573 20:0.9003645 21:-3.2461753 22:1.3279151 23:-1.9577185 24:0.5343468 25:-1.8833575 26:2.3849607 
