1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:229.37299 2:-8.430932 3:8.270924 4:3.0967221 5:1.4531175 6:-0.79573965 7:1.6316385 8:-2.289419 9:0.11699586 10:0.29293656 11:1.3971871 12:-1.1581429 13:2.6888723 14:229.37299 15:-8.430932 16:8.270924 17:3.0967221 18:1.4531175 19:-0.79573965 20:1.6316385 21:-2.289419 22:0.11699586 23:0.29293656 24:1.3971871 25:-1.1581429 26:2.6888723 
1 1:229.50873 2:-9.824643 3:6.965461 4:0.8412978 5:0.9367972 6:-1.0803379 7:0.9648977 8:-0.883107 9:1.7511424 10:-0.54242504 11:1.6359799 12:-1.9736015 13:2.3192554 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:232.00372 2:-7.57564 3:7.6535034 4:0.30149308 5:0.90198886 6:-0.914217 7:0.6526308 8:-1.8459456 9:1.4972603 10:-1.275103 11:1.9496633 12:-1.3014413 13:3.0563602 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:235.03601 2:-7.815345 3:8.408412 4:2.2595544 5:2.1306596 6:0.0049009677 7:1.5798043 8:-1.2156757 9:0.27033675 10:-1.5788829 11:2.9990108 12:-0.73133224 13:2.0366406 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:234.30515 2:-5.8608828 3:9.52088 4:1.8585209 5:0.31649387 6:-0.74237007 7:2.643189 8:-0.1695503 9:2.7693415 10:-0.17730175 11:3.4592662 12:-0.9987787 13:1.0850353 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:231.80673 2:-8.709746 3:5.957227 4:1.0609999 5:2.032109 6:-0.046185043 7:1.1554322 8:-1.500745 9:2.2589629 10:0.3025892 11:3.9142604 12:-1.0686498 13:2.4211519 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:225.84354 2:-10.278321 3:6.3398986 4:1.5390798 5:1.3446207 6:-2.0138857 7:-0.4904125 8:-2.8750584 9:1.1494457 10:0.024578165 11:2.492731 12:-1.9690112 13:2.6840045 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:230.3808 2:-7.4404 3:8.465291 4:1.1199987 5:0.72773856 6:-0.20103227 7:0.56953603 8:-1.2209799 9:2.5898302 10:-0.788826 11:2.8610296 12:-0.91021186 13:2.3131218 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:231.15642 2:-8.539477 3:6.4520726 4:2.0400403 5:1.313277 6:-0.31076878 7:2.0677052 8:-0.32526284 9:2.0328083 10:-1.1856551 11:2.6483278 12:-1.9199271 13:0.89906543 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:238.00128 2:-3.8345628 3:7.643516 4:-0.92724925 5:-0.80014265 6:-2.2445598 7:1.0020021 8:0.35080096 9:4.901852 10:2.3126793 11:4.2059264 12:-1.318397 13:2.8569121 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:232.77148 2:-7.495582 3:7.461549 4:0.098086916 5:-0.0891358 6:-1.3075783 7:1.040323 8:0.0012659475 9:3.084737 10:1.4672647 11:5.163563 12:-0.28346515 13:2.3768773 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:227.2612 2:-8.974545 3:6.5185366 4:-0.20473161 5:-1.6445045 6:-2.3968225 7:1.5681924 8:0.1574341 9:0.7992846 10:-0.8887116 11:1.9229213 12:-0.8808781 13:3.8532803 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:227.39899 2:-10.117499 3:3.5413928 4:-1.4191995 5:-0.7040099 6:0.6417522 7:2.2707095 8:-0.724779 9:3.0787961 10:1.1913954 11:3.291352 12:-0.80422497 13:2.9589114 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:229.60521 2:-9.430477 3:6.0430512 4:0.6433058 5:0.46778923 6:-0.55572295 7:1.1246883 8:-0.5112127 9:1.8817945 10:-1.6891087 11:2.6494725 12:-2.249344 13:0.30847177 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:230.16736 2:-9.332135 3:6.86923 4:0.85728395 5:1.3405769 6:2.2211168 7:3.3042264 8:-0.7307556 9:2.1078246 10:-0.5779652 11:2.7904053 12:-1.9928613 13:1.3803443 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:230.81108 2:-8.164132 3:6.7988534 4:0.14377959 5:0.6512861 6:0.12090271 7:3.0553205 8:0.4862391 9:2.3365445 10:-0.75553405 11:2.8860037 12:0.093305714 13:3.7822657 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:231.26085 2:-7.9167547 3:9.203144 4:1.2848037 5:1.7008816 6:0.9385562 7:2.3586743 8:0.5020547 9:3.5791566 10:-0.60583335 11:2.695781 12:-2.3750122 13:0.68972564 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:231.06949 2:-8.327554 3:5.1638675 4:-0.28116566 5:-0.114019506 6:-1.1221691 7:0.7990339 8:-2.368877 9:2.1077893 10:-2.1126418 11:2.132028 12:-0.40860116 13:3.2841842 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:229.95573 2:-10.553723 3:5.2161865 4:0.43489268 5:0.29675943 6:-2.5241635 7:-0.39056826 8:-0.32125908 9:3.8753514 10:1.1881425 11:2.9334977 12:-1.8636794 13:3.160638 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:234.78806 2:-6.7278347 3:7.237771 4:1.1471436 5:1.4606174 6:-0.96008635 7:2.010541 8:-1.3510394 9:-0.11590478 10:-2.4896674 11:2.1448 12:-2.8645923 13:1.416796 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:233.5714 2:-7.7712426 3:6.726477 4:0.7015967 5:1.0146998 6:-0.5395938 7:0.018384134 8:-2.4560935 9:1.0394129 10:-2.6192887 11:0.69218487 12:-3.6947412 13:1.2903078 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:233.00778 2:-6.7494364 3:9.33731 4:3.4389293 5:2.2128344 6:0.46084726 7:1.4744115 8:-2.3448014 9:3.0537293 10:-1.0849153 11:3.6695168 12:-0.8677669 13:2.9612625 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
1 1:234.63223 2:-6.739169 3:7.3370495 4:2.4615953 5:2.536489 6:-1.0396115 7:1.0720569 8:-1.1629078 9:2.289372 10:-1.0879906 11:1.927588 12:-2.5763803 13:2.7653456 14:93.59438 15:7.408901 16:2.9333725 17:-3.1879396 18:1.1304172 19:2.3873942 20:3.057435 21:-1.4817121 22:2.4536037 23:-1.5868458 24:1.1812288 25:-1.2941343 26:0.89969677 
