1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:233.16943 2:-8.433791 3:9.146588 4:1.5533574 5:0.5618964 6:-1.0870291 7:1.2108557 8:-0.2159175 9:2.1697206 10:0.27526736 11:3.6730604 12:-0.3496725 13:3.979385 14:233.16943 15:-8.433791 16:9.146588 17:1.5533574 18:0.5618964 19:-1.0870291 20:1.2108557 21:-0.2159175 22:2.1697206 23:0.27526736 24:3.6730604 25:-0.3496725 26:3.979385 
1 1:233.2964 2:-8.407695 3:7.142777 4:1.4117448 5:4.085633 6:1.9201211 7:3.3348937 8:0.16574402 9:2.2891703 10:-0.32590285 11:3.4970326 12:-0.47789484 13:3.5832775 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:231.90654 2:-8.386338 3:6.479062 4:0.24375075 5:1.520075 6:0.47228247 7:2.20472 8:-0.0945419 9:2.4045982 10:-1.6065264 11:1.1156653 12:-2.0457015 13:3.3975978 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:230.62708 2:-8.10623 3:7.787986 4:2.7002208 5:4.379915 6:1.163123 7:1.9643508 8:-0.3397309 9:3.4257853 10:0.12356897 11:2.2622893 12:-2.00539 13:2.5320761 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:231.02715 2:-8.434812 3:7.5354176 4:3.0631473 5:4.6131167 6:0.6311426 7:1.6644363 8:-1.4970565 9:1.7252856 10:0.27305043 11:1.9196355 12:-2.6876767 13:2.1123178 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:230.89154 2:-7.9784646 3:7.307305 4:2.4664145 5:1.3767703 6:-1.0198915 7:0.49362046 8:-1.745701 9:1.3177917 10:-1.0678805 11:3.0507398 12:-1.2146652 13:4.1189384 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:230.48962 2:-9.373279 3:6.890175 4:1.550574 5:2.0175266 6:1.8247031 7:1.9226054 8:-0.14398651 9:0.9374299 10:-2.571203 11:1.6050181 12:-0.63617206 13:2.315504 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:230.9472 2:-8.912767 3:6.229477 4:0.775377 5:1.5931917 6:0.94443655 7:2.7628393 8:1.5842968 9:4.607196 10:-0.007036223 11:1.5762893 12:-3.0913708 13:0.24221711 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:230.61298 2:-8.863014 3:4.982619 4:-1.4939108 5:1.3328362 6:0.21962956 7:1.5772264 8:0.71528345 9:2.4774294 10:-1.1724869 11:2.3561652 12:-0.7937379 13:1.6648021 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
1 1:232.076 2:-8.480464 3:6.992234 4:1.605758 5:3.8454247 6:0.061818827 7:-0.029287634 8:-0.7685619 9:2.5597334 10:-0.394739 11:3.240918 12:-0.674582 13:3.2404602 14:83.78619 15:4.0224533 16:3.6777384 17:-1.534704 18:1.3086574 19:1.6237452 20:2.4118733 21:-0.5001427 22:1.5151727 23:-1.2071732 24:1.1617725 25:-1.0559465 26:0.75986356 
