1 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
1 1:242.67378 2:-8.44312 3:10.081797 4:5.4449368 5:3.2092576 6:1.9625257 7:0.2342371 8:-3.0095067 9:2.8161547 10:-0.19824018 11:2.2431931 12:-3.5952191 13:2.0650675 14:242.67378 15:-8.44312 16:10.081797 17:5.4449368 18:3.2092576 19:1.9625257 20:0.2342371 21:-3.0095067 22:2.8161547 23:-0.19824018 24:2.2431931 25:-3.5952191 26:2.0650675 
1 1:241.32474 2:-9.866644 3:8.190793 4:3.0419693 5:0.9097042 6:0.21463262 7:1.9789472 8:-0.59357065 9:2.7115602 10:-1.8624296 11:1.3965687 12:-2.5676231 13:2.329949 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:242.24617 2:-10.864738 3:9.264288 4:3.2553878 5:-1.4715604 6:0.6085251 7:2.9530735 8:-1.7848115 9:0.34210882 10:-3.9997292 11:1.7456855 12:-1.1848661 13:2.801274 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:240.17097 2:-8.948325 3:7.0471787 4:2.6251485 5:-0.512017 6:1.844151 7:2.673173 8:-2.634703 9:0.7027777 10:-3.5032773 11:1.8639516 12:-1.6345417 13:3.3479102 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:238.64685 2:-11.147804 3:8.054651 4:3.4448323 5:0.7295341 6:1.3537189 7:2.0889435 8:-0.76925284 9:2.525328 10:-0.36771032 11:3.0249581 12:-1.4928172 13:3.909734 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:237.78584 2:-10.2010765 3:7.706671 4:3.1640096 5:0.8677064 6:1.0949092 7:4.9681144 8:-0.45442942 9:3.3209217 10:0.019017555 11:2.7404158 12:-2.116256 13:2.3488426 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:237.92581 2:-8.939932 3:7.5243917 4:2.489044 5:0.17968836 6:0.73105574 7:2.981224 8:-1.9443426 9:1.4944861 10:-2.1375694 11:2.4935164 12:-0.62491846 13:3.6640816 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:240.18002 2:-6.763416 3:9.9634695 4:3.6513817 5:1.4853235 6:-0.18414293 7:0.8993674 8:-2.6030004 9:1.4923161 10:-0.7014567 11:3.776007 12:-0.229104 13:2.8315613 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:236.64673 2:-10.556731 3:7.5303345 4:2.4026346 5:0.7808024 6:-0.69318587 7:1.2416029 8:-2.6874793 9:-0.4058386 10:-1.9165252 11:2.3871796 12:-0.08515396 13:4.5299387 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:236.82224 2:-7.2240787 3:9.86137 4:2.6080277 5:1.123753 6:-0.6640779 7:-0.7585637 8:-3.6877098 9:1.1689234 10:-1.4373634 11:1.57716 12:-1.960166 13:3.2942767 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:235.16895 2:-8.6421385 3:7.479512 4:1.0852662 5:0.31441888 6:-1.6395504 7:-1.0798051 8:-2.1339018 9:1.7534356 10:-0.87235236 11:1.2116266 12:-2.1987908 13:2.5336869 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:231.29878 2:-8.922985 3:6.593535 4:0.93652713 5:2.3158734 6:0.13265203 7:0.2453571 8:-2.5140872 9:-0.21778117 10:-0.9335312 11:2.0958772 12:-2.7111056 13:1.7653273 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:235.78207 2:-5.5586066 3:9.389502 4:0.06688178 5:0.61634684 6:-0.6549487 7:1.1347166 8:-0.97444755 9:0.69082165 10:-1.4145647 11:4.361008 12:-1.8367319 13:1.4192207 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:233.36906 2:-7.1360364 3:9.347358 4:3.447618 5:2.476042 6:-1.55549 7:1.1977162 8:-0.690856 9:3.4430614 10:-0.13167784 11:1.5751452 12:-2.1894214 13:1.4130456 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:231.84901 2:-8.796949 3:8.133853 4:1.4395059 5:0.7338562 6:0.597777 7:3.5857916 8:1.1818836 9:4.992542 10:2.268477 11:3.085292 12:-1.30723 13:3.9949179 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:234.29004 2:-6.647369 3:9.069622 4:2.1862395 5:2.0464923 6:1.5025907 7:2.6210637 8:-1.3903105 9:2.3536248 10:-1.4857734 11:2.7130053 12:-0.018409153 13:2.928301 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:234.44662 2:-6.1458797 3:9.5852165 4:2.3713775 5:1.3615319 6:-0.30510202 7:1.8048081 8:-0.17876087 9:3.6253374 10:0.06796643 11:2.1816509 12:-3.7827477 13:0.2635207 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:233.70393 2:-8.070133 3:7.9881444 4:1.4944292 5:0.59902745 6:0.1678942 7:1.0182036 8:-0.8204854 9:1.753352 10:-1.0037711 11:2.481309 12:-0.3243843 13:4.100818 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:232.57903 2:-9.903168 3:6.0320005 4:1.2271645 5:0.5275663 6:-1.7562257 7:1.2753083 8:-0.45899388 9:3.5926437 10:-0.21415429 11:2.4121943 12:-0.7563409 13:1.8782184 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
1 1:234.2465 2:-6.5740027 3:9.111828 4:1.317228 5:0.48716417 6:-1.2732358 7:1.0772897 8:-2.1025407 9:0.62233824 10:-0.050072715 11:3.803857 12:-0.55555177 13:2.8963864 14:99.788345 15:7.3933344 16:1.9333929 17:-1.1377451 18:3.9811404 19:0.2032693 20:1.7151952 21:-1.0684792 22:3.7512248 23:0.18462676 24:1.0009742 25:-2.2450929 26:1.5571039 
